slider_pre.response,slider_pre.rt,key_val.keys,key_val.rt,key_aro.keys,key_aro.rt,key_qual.keys,key_qual.rt,key_ncat.keys,key_ncat.rt,key_cats.keys,key_cats.rt,ncat_order.thisRepN,ncat_order.thisTrialN,ncat_order.thisN,ncat_order.thisIndex,ncat_order.ran,cond_cat,participant,age,gender,handedness (L/R),site (IMT/Donders),date,expName,psychopyVersion,OS,frameRate,img_trials.thisRepN,img_trials.thisTrialN,img_trials.thisN,img_trials.thisIndex,img_trials.ran,filename,slider_post.response,slider_post.rt,textbox_openfb.text
7,7.0767,4,5.9056,3,2.0822,3,3.0229,1,2.3397,3,2.0545,0,0,0,0,1,main,14,27,F,R,IMT,2021-07-11_14h18.47.138,ImageRatingTask_S3,2021.1.4,MacIntel,59.94125757,,,,,,,,,
,,,,,,,,,,,,0,1,1,1,1,second,14,27,F,R,IMT,2021-07-11_14h18.47.138,ImageRatingTask_S3,2021.1.4,MacIntel,59.94125757,,,,,,,,,
,,,,,,,,,,,,0,2,2,2,1,third,14,27,F,R,IMT,2021-07-11_14h18.47.138,ImageRatingTask_S3,2021.1.4,MacIntel,59.94125757,,,,,,,,,
,,,,,,,,,,,,0,3,3,3,1,fourth,14,27,F,R,IMT,2021-07-11_14h18.47.138,ImageRatingTask_S3,2021.1.4,MacIntel,59.94125757,,,,,,,,,
,,,,,,,,,,,,0,4,4,4,1,fifth,14,27,F,R,IMT,2021-07-11_14h18.47.138,ImageRatingTask_S3,2021.1.4,MacIntel,59.94125757,,,,,,,,,
,,,,,,,,,,,,0,5,5,5,1,sixth,14,27,F,R,IMT,2021-07-11_14h18.47.138,ImageRatingTask_S3,2021.1.4,MacIntel,59.94125757,,,,,,,,,
,,,,,,,,,,,,0,6,6,6,1,seventh,14,27,F,R,IMT,2021-07-11_14h18.47.138,ImageRatingTask_S3,2021.1.4,MacIntel,59.94125757,,,,,,,,,
,,,,,,,,,,,,0,7,7,7,1,last,14,27,F,R,IMT,2021-07-11_14h18.47.138,ImageRatingTask_S3,2021.1.4,MacIntel,59.94125757,,,,,,,,,
,,,,,,,,,,,,,,,,,,14,27,F,R,IMT,2021-07-11_14h18.47.138,ImageRatingTask_S3,2021.1.4,MacIntel,59.94125757,0,0,0,139,1,DreamStudyImages_rs1000x750g/Mammals/IAPS1540_cat.jpg,,,
,,5,3.3358,1,0.512,4,42.6007,1,2.4436,7,1.377,0,0,0,0,1,main,14,27,F,R,IMT,2021-07-11_14h18.47.138,ImageRatingTask_S3,2021.1.4,MacIntel,59.94125757,,,,,,,,,
,,,,,,,,,,,,0,1,1,1,1,second,14,27,F,R,IMT,2021-07-11_14h18.47.138,ImageRatingTask_S3,2021.1.4,MacIntel,59.94125757,,,,,,,,,
,,,,,,,,,,,,0,2,2,2,1,third,14,27,F,R,IMT,2021-07-11_14h18.47.138,ImageRatingTask_S3,2021.1.4,MacIntel,59.94125757,,,,,,,,,
,,,,,,,,,,,,0,3,3,3,1,fourth,14,27,F,R,IMT,2021-07-11_14h18.47.138,ImageRatingTask_S3,2021.1.4,MacIntel,59.94125757,,,,,,,,,
,,,,,,,,,,,,0,4,4,4,1,fifth,14,27,F,R,IMT,2021-07-11_14h18.47.138,ImageRatingTask_S3,2021.1.4,MacIntel,59.94125757,,,,,,,,,
,,,,,,,,,,,,0,5,5,5,1,sixth,14,27,F,R,IMT,2021-07-11_14h18.47.138,ImageRatingTask_S3,2021.1.4,MacIntel,59.94125757,,,,,,,,,
,,,,,,,,,,,,0,6,6,6,1,seventh,14,27,F,R,IMT,2021-07-11_14h18.47.138,ImageRatingTask_S3,2021.1.4,MacIntel,59.94125757,,,,,,,,,
,,,,,,,,,,,,0,7,7,7,1,last,14,27,F,R,IMT,2021-07-11_14h18.47.138,ImageRatingTask_S3,2021.1.4,MacIntel,59.94125757,,,,,,,,,
,,,,,,,,,,,,,,,,,,14,27,F,R,IMT,2021-07-11_14h18.47.138,ImageRatingTask_S3,2021.1.4,MacIntel,59.94125757,0,1,1,119,1,DreamStudyImages_rs1000x750g/Vehicles/Objects_244_h.jpg,,,
,,6,2.3789,1,5.1808,6,2.2392,1,1.2804,2,1.0356,0,0,0,0,1,main,14,27,F,R,IMT,2021-07-11_14h18.47.138,ImageRatingTask_S3,2021.1.4,MacIntel,59.94125757,,,,,,,,,
,,,,,,,,,,,,0,1,1,1,1,second,14,27,F,R,IMT,2021-07-11_14h18.47.138,ImageRatingTask_S3,2021.1.4,MacIntel,59.94125757,,,,,,,,,
,,,,,,,,,,,,0,2,2,2,1,third,14,27,F,R,IMT,2021-07-11_14h18.47.138,ImageRatingTask_S3,2021.1.4,MacIntel,59.94125757,,,,,,,,,
,,,,,,,,,,,,0,3,3,3,1,fourth,14,27,F,R,IMT,2021-07-11_14h18.47.138,ImageRatingTask_S3,2021.1.4,MacIntel,59.94125757,,,,,,,,,
,,,,,,,,,,,,0,4,4,4,1,fifth,14,27,F,R,IMT,2021-07-11_14h18.47.138,ImageRatingTask_S3,2021.1.4,MacIntel,59.94125757,,,,,,,,,
,,,,,,,,,,,,0,5,5,5,1,sixth,14,27,F,R,IMT,2021-07-11_14h18.47.138,ImageRatingTask_S3,2021.1.4,MacIntel,59.94125757,,,,,,,,,
,,,,,,,,,,,,0,6,6,6,1,seventh,14,27,F,R,IMT,2021-07-11_14h18.47.138,ImageRatingTask_S3,2021.1.4,MacIntel,59.94125757,,,,,,,,,
,,,,,,,,,,,,0,7,7,7,1,last,14,27,F,R,IMT,2021-07-11_14h18.47.138,ImageRatingTask_S3,2021.1.4,MacIntel,59.94125757,,,,,,,,,
,,,,,,,,,,,,,,,,,,14,27,F,R,IMT,2021-07-11_14h18.47.138,ImageRatingTask_S3,2021.1.4,MacIntel,59.94125757,0,2,2,152,1,DreamStudyImages_rs1000x750g/Children/Faces_115_h.jpg,,,
,,4,2.8844,2,2.164,4,3.9383,1,1.8104,2,0.8258,0,0,0,0,1,main,14,27,F,R,IMT,2021-07-11_14h18.47.138,ImageRatingTask_S3,2021.1.4,MacIntel,59.94125757,,,,,,,,,
,,,,,,,,,,,,0,1,1,1,1,second,14,27,F,R,IMT,2021-07-11_14h18.47.138,ImageRatingTask_S3,2021.1.4,MacIntel,59.94125757,,,,,,,,,
,,,,,,,,,,,,0,2,2,2,1,third,14,27,F,R,IMT,2021-07-11_14h18.47.138,ImageRatingTask_S3,2021.1.4,MacIntel,59.94125757,,,,,,,,,
,,,,,,,,,,,,0,3,3,3,1,fourth,14,27,F,R,IMT,2021-07-11_14h18.47.138,ImageRatingTask_S3,2021.1.4,MacIntel,59.94125757,,,,,,,,,
,,,,,,,,,,,,0,4,4,4,1,fifth,14,27,F,R,IMT,2021-07-11_14h18.47.138,ImageRatingTask_S3,2021.1.4,MacIntel,59.94125757,,,,,,,,,
,,,,,,,,,,,,0,5,5,5,1,sixth,14,27,F,R,IMT,2021-07-11_14h18.47.138,ImageRatingTask_S3,2021.1.4,MacIntel,59.94125757,,,,,,,,,
,,,,,,,,,,,,0,6,6,6,1,seventh,14,27,F,R,IMT,2021-07-11_14h18.47.138,ImageRatingTask_S3,2021.1.4,MacIntel,59.94125757,,,,,,,,,
,,,,,,,,,,,,0,7,7,7,1,last,14,27,F,R,IMT,2021-07-11_14h18.47.138,ImageRatingTask_S3,2021.1.4,MacIntel,59.94125757,,,,,,,,,
,,,,,,,,,,,,,,,,,,14,27,F,R,IMT,2021-07-11_14h18.47.138,ImageRatingTask_S3,2021.1.4,MacIntel,59.94125757,0,3,3,43,1,DreamStudyImages_rs1000x750g/Children/IAPS2276_girl3.jpg,,,
,,4,4.5329,2,0.9032,3,7.859,1,6.8084,7,1.1852,0,0,0,0,1,main,14,27,F,R,IMT,2021-07-11_14h18.47.138,ImageRatingTask_S3,2021.1.4,MacIntel,59.94125757,,,,,,,,,
,,,,,,,,,,,,0,1,1,1,1,second,14,27,F,R,IMT,2021-07-11_14h18.47.138,ImageRatingTask_S3,2021.1.4,MacIntel,59.94125757,,,,,,,,,
,,,,,,,,,,,,0,2,2,2,1,third,14,27,F,R,IMT,2021-07-11_14h18.47.138,ImageRatingTask_S3,2021.1.4,MacIntel,59.94125757,,,,,,,,,
,,,,,,,,,,,,0,3,3,3,1,fourth,14,27,F,R,IMT,2021-07-11_14h18.47.138,ImageRatingTask_S3,2021.1.4,MacIntel,59.94125757,,,,,,,,,
,,,,,,,,,,,,0,4,4,4,1,fifth,14,27,F,R,IMT,2021-07-11_14h18.47.138,ImageRatingTask_S3,2021.1.4,MacIntel,59.94125757,,,,,,,,,
,,,,,,,,,,,,0,5,5,5,1,sixth,14,27,F,R,IMT,2021-07-11_14h18.47.138,ImageRatingTask_S3,2021.1.4,MacIntel,59.94125757,,,,,,,,,
,,,,,,,,,,,,0,6,6,6,1,seventh,14,27,F,R,IMT,2021-07-11_14h18.47.138,ImageRatingTask_S3,2021.1.4,MacIntel,59.94125757,,,,,,,,,
,,,,,,,,,,,,0,7,7,7,1,last,14,27,F,R,IMT,2021-07-11_14h18.47.138,ImageRatingTask_S3,2021.1.4,MacIntel,59.94125757,,,,,,,,,
,,,,,,,,,,,,,,,,,,14,27,F,R,IMT,2021-07-11_14h18.47.138,ImageRatingTask_S3,2021.1.4,MacIntel,59.94125757,0,4,4,58,1,DreamStudyImages_rs1000x750g/Vehicles/IAPS9912_abandonedcar.jpg,,,
,,5,4.4843,2,1.3542,8,3.1319,1,1.1304,2,0.7428,0,0,0,0,1,main,14,27,F,R,IMT,2021-07-11_14h18.47.138,ImageRatingTask_S3,2021.1.4,MacIntel,59.94125757,,,,,,,,,
,,,,,,,,,,,,0,1,1,1,1,second,14,27,F,R,IMT,2021-07-11_14h18.47.138,ImageRatingTask_S3,2021.1.4,MacIntel,59.94125757,,,,,,,,,
,,,,,,,,,,,,0,2,2,2,1,third,14,27,F,R,IMT,2021-07-11_14h18.47.138,ImageRatingTask_S3,2021.1.4,MacIntel,59.94125757,,,,,,,,,
,,,,,,,,,,,,0,3,3,3,1,fourth,14,27,F,R,IMT,2021-07-11_14h18.47.138,ImageRatingTask_S3,2021.1.4,MacIntel,59.94125757,,,,,,,,,
,,,,,,,,,,,,0,4,4,4,1,fifth,14,27,F,R,IMT,2021-07-11_14h18.47.138,ImageRatingTask_S3,2021.1.4,MacIntel,59.94125757,,,,,,,,,
,,,,,,,,,,,,0,5,5,5,1,sixth,14,27,F,R,IMT,2021-07-11_14h18.47.138,ImageRatingTask_S3,2021.1.4,MacIntel,59.94125757,,,,,,,,,
,,,,,,,,,,,,0,6,6,6,1,seventh,14,27,F,R,IMT,2021-07-11_14h18.47.138,ImageRatingTask_S3,2021.1.4,MacIntel,59.94125757,,,,,,,,,
,,,,,,,,,,,,0,7,7,7,1,last,14,27,F,R,IMT,2021-07-11_14h18.47.138,ImageRatingTask_S3,2021.1.4,MacIntel,59.94125757,,,,,,,,,
,,,,,,,,,,,,,,,,,,14,27,F,R,IMT,2021-07-11_14h18.47.138,ImageRatingTask_S3,2021.1.4,MacIntel,59.94125757,0,5,5,74,1,DreamStudyImages_rs1000x750g/Children/Faces_058_h.jpg,,,
,,5,2.5304,1,0.4957,7,1.9158,1,1.9436,7,1.2476,0,0,0,0,1,main,14,27,F,R,IMT,2021-07-11_14h18.47.138,ImageRatingTask_S3,2021.1.4,MacIntel,59.94125757,,,,,,,,,
,,,,,,,,,,,,0,1,1,1,1,second,14,27,F,R,IMT,2021-07-11_14h18.47.138,ImageRatingTask_S3,2021.1.4,MacIntel,59.94125757,,,,,,,,,
,,,,,,,,,,,,0,2,2,2,1,third,14,27,F,R,IMT,2021-07-11_14h18.47.138,ImageRatingTask_S3,2021.1.4,MacIntel,59.94125757,,,,,,,,,
,,,,,,,,,,,,0,3,3,3,1,fourth,14,27,F,R,IMT,2021-07-11_14h18.47.138,ImageRatingTask_S3,2021.1.4,MacIntel,59.94125757,,,,,,,,,
,,,,,,,,,,,,0,4,4,4,1,fifth,14,27,F,R,IMT,2021-07-11_14h18.47.138,ImageRatingTask_S3,2021.1.4,MacIntel,59.94125757,,,,,,,,,
