slider_pre.response,slider_pre.rt,key_val.keys,key_val.rt,key_aro.keys,key_aro.rt,key_qual.keys,key_qual.rt,key_ncat.keys,key_ncat.rt,key_cats.keys,key_cats.rt,ncat_order.thisRepN,ncat_order.thisTrialN,ncat_order.thisN,ncat_order.thisIndex,ncat_order.ran,cond_cat,participant,age,gender,handedness (L/R),site (IMT/Donders),date,expName,psychopyVersion,OS,frameRate,img_trials.thisRepN,img_trials.thisTrialN,img_trials.thisN,img_trials.thisIndex,img_trials.ran,filename,slider_post.response,slider_post.rt,textbox_openfb.text
4,5.1846,4,5.0765,3,3.4982,6,2.3945,1,1.1427,2,0.1404,0,0,0,0,1,main,4,22,Female,R,Donders,2021-07-06_17h05.56.841,ImageRatingTask_S2,2021.1.4,Win32,60.11060351,,,,,,,,,
,,,,,,,,,,,,0,1,1,1,1,second,4,22,Female,R,Donders,2021-07-06_17h05.56.841,ImageRatingTask_S2,2021.1.4,Win32,60.11060351,,,,,,,,,
,,,,,,,,,,,,0,2,2,2,1,third,4,22,Female,R,Donders,2021-07-06_17h05.56.841,ImageRatingTask_S2,2021.1.4,Win32,60.11060351,,,,,,,,,
,,,,,,,,,,,,0,3,3,3,1,fourth,4,22,Female,R,Donders,2021-07-06_17h05.56.841,ImageRatingTask_S2,2021.1.4,Win32,60.11060351,,,,,,,,,
,,,,,,,,,,,,0,4,4,4,1,fifth,4,22,Female,R,Donders,2021-07-06_17h05.56.841,ImageRatingTask_S2,2021.1.4,Win32,60.11060351,,,,,,,,,
,,,,,,,,,,,,0,5,5,5,1,sixth,4,22,Female,R,Donders,2021-07-06_17h05.56.841,ImageRatingTask_S2,2021.1.4,Win32,60.11060351,,,,,,,,,
,,,,,,,,,,,,0,6,6,6,1,seventh,4,22,Female,R,Donders,2021-07-06_17h05.56.841,ImageRatingTask_S2,2021.1.4,Win32,60.11060351,,,,,,,,,
,,,,,,,,,,,,0,7,7,7,1,last,4,22,Female,R,Donders,2021-07-06_17h05.56.841,ImageRatingTask_S2,2021.1.4,Win32,60.11060351,,,,,,,,,
,,,,,,,,,,,,,,,,,,4,22,Female,R,Donders,2021-07-06_17h05.56.841,ImageRatingTask_S2,2021.1.4,Win32,60.11060351,0,0,0,16,1,DreamStudyImages_rs1000x750g/Children/Gazing 3.jpg,,,
,,3,2.2383,2,2.197,5,2.1879,1,2.4525,6,0.8261,0,0,0,0,1,main,4,22,Female,R,Donders,2021-07-06_17h05.56.841,ImageRatingTask_S2,2021.1.4,Win32,60.11060351,,,,,,,,,
,,,,,,,,,,,,0,1,1,1,1,second,4,22,Female,R,Donders,2021-07-06_17h05.56.841,ImageRatingTask_S2,2021.1.4,Win32,60.11060351,,,,,,,,,
,,,,,,,,,,,,0,2,2,2,1,third,4,22,Female,R,Donders,2021-07-06_17h05.56.841,ImageRatingTask_S2,2021.1.4,Win32,60.11060351,,,,,,,,,
,,,,,,,,,,,,0,3,3,3,1,fourth,4,22,Female,R,Donders,2021-07-06_17h05.56.841,ImageRatingTask_S2,2021.1.4,Win32,60.11060351,,,,,,,,,
,,,,,,,,,,,,0,4,4,4,1,fifth,4,22,Female,R,Donders,2021-07-06_17h05.56.841,ImageRatingTask_S2,2021.1.4,Win32,60.11060351,,,,,,,,,
,,,,,,,,,,,,0,5,5,5,1,sixth,4,22,Female,R,Donders,2021-07-06_17h05.56.841,ImageRatingTask_S2,2021.1.4,Win32,60.11060351,,,,,,,,,
,,,,,,,,,,,,0,6,6,6,1,seventh,4,22,Female,R,Donders,2021-07-06_17h05.56.841,ImageRatingTask_S2,2021.1.4,Win32,60.11060351,,,,,,,,,
,,,,,,,,,,,,0,7,7,7,1,last,4,22,Female,R,Donders,2021-07-06_17h05.56.841,ImageRatingTask_S2,2021.1.4,Win32,60.11060351,,,,,,,,,
,,,,,,,,,,,,,,,,,,4,22,Female,R,Donders,2021-07-06_17h05.56.841,ImageRatingTask_S2,2021.1.4,Win32,60.11060351,0,1,1,94,1,DreamStudyImages_rs1000x750g/Houses/Landscapes_010_h.jpg,,,
,,1,2.1249,6,4.838,5,3.5874,1,0.763,7,0.5835,0,0,0,0,1,main,4,22,Female,R,Donders,2021-07-06_17h05.56.841,ImageRatingTask_S2,2021.1.4,Win32,60.11060351,,,,,,,,,
,,,,,,,,,,,,0,1,1,1,1,second,4,22,Female,R,Donders,2021-07-06_17h05.56.841,ImageRatingTask_S2,2021.1.4,Win32,60.11060351,,,,,,,,,
,,,,,,,,,,,,0,2,2,2,1,third,4,22,Female,R,Donders,2021-07-06_17h05.56.841,ImageRatingTask_S2,2021.1.4,Win32,60.11060351,,,,,,,,,
,,,,,,,,,,,,0,3,3,3,1,fourth,4,22,Female,R,Donders,2021-07-06_17h05.56.841,ImageRatingTask_S2,2021.1.4,Win32,60.11060351,,,,,,,,,
,,,,,,,,,,,,0,4,4,4,1,fifth,4,22,Female,R,Donders,2021-07-06_17h05.56.841,ImageRatingTask_S2,2021.1.4,Win32,60.11060351,,,,,,,,,
,,,,,,,,,,,,0,5,5,5,1,sixth,4,22,Female,R,Donders,2021-07-06_17h05.56.841,ImageRatingTask_S2,2021.1.4,Win32,60.11060351,,,,,,,,,
,,,,,,,,,,,,0,6,6,6,1,seventh,4,22,Female,R,Donders,2021-07-06_17h05.56.841,ImageRatingTask_S2,2021.1.4,Win32,60.11060351,,,,,,,,,
,,,,,,,,,,,,0,7,7,7,1,last,4,22,Female,R,Donders,2021-07-06_17h05.56.841,ImageRatingTask_S2,2021.1.4,Win32,60.11060351,,,,,,,,,
,,,,,,,,,,,,,,,,,,4,22,Female,R,Donders,2021-07-06_17h05.56.841,ImageRatingTask_S2,2021.1.4,Win32,60.11060351,0,2,2,63,1,DreamStudyImages_rs1000x750g/Vehicles/Objects_003_h.jpg,,,
,,4,3.6265,4,1.5449,7,3.7088,1,0.8861,2,0.7332,0,0,0,0,1,main,4,22,Female,R,Donders,2021-07-06_17h05.56.841,ImageRatingTask_S2,2021.1.4,Win32,60.11060351,,,,,,,,,
,,,,,,,,,,,,0,1,1,1,1,second,4,22,Female,R,Donders,2021-07-06_17h05.56.841,ImageRatingTask_S2,2021.1.4,Win32,60.11060351,,,,,,,,,
,,,,,,,,,,,,0,2,2,2,1,third,4,22,Female,R,Donders,2021-07-06_17h05.56.841,ImageRatingTask_S2,2021.1.4,Win32,60.11060351,,,,,,,,,
,,,,,,,,,,,,0,3,3,3,1,fourth,4,22,Female,R,Donders,2021-07-06_17h05.56.841,ImageRatingTask_S2,2021.1.4,Win32,60.11060351,,,,,,,,,
,,,,,,,,,,,,0,4,4,4,1,fifth,4,22,Female,R,Donders,2021-07-06_17h05.56.841,ImageRatingTask_S2,2021.1.4,Win32,60.11060351,,,,,,,,,
,,,,,,,,,,,,0,5,5,5,1,sixth,4,22,Female,R,Donders,2021-07-06_17h05.56.841,ImageRatingTask_S2,2021.1.4,Win32,60.11060351,,,,,,,,,
,,,,,,,,,,,,0,6,6,6,1,seventh,4,22,Female,R,Donders,2021-07-06_17h05.56.841,ImageRatingTask_S2,2021.1.4,Win32,60.11060351,,,,,,,,,
,,,,,,,,,,,,0,7,7,7,1,last,4,22,Female,R,Donders,2021-07-06_17h05.56.841,ImageRatingTask_S2,2021.1.4,Win32,60.11060351,,,,,,,,,
,,,,,,,,,,,,,,,,,,4,22,Female,R,Donders,2021-07-06_17h05.56.841,ImageRatingTask_S2,2021.1.4,Win32,60.11060351,0,3,3,0,1,DreamStudyImages_rs1000x750g/Children/Faces_007_h.jpg,,,
,,6,3.8593,1,2.2935,7,1.6464,1,1.0109,5,0.6176,0,0,0,0,1,main,4,22,Female,R,Donders,2021-07-06_17h05.56.841,ImageRatingTask_S2,2021.1.4,Win32,60.11060351,,,,,,,,,
,,,,,,,,,,,,0,1,1,1,1,second,4,22,Female,R,Donders,2021-07-06_17h05.56.841,ImageRatingTask_S2,2021.1.4,Win32,60.11060351,,,,,,,,,
,,,,,,,,,,,,0,2,2,2,1,third,4,22,Female,R,Donders,2021-07-06_17h05.56.841,ImageRatingTask_S2,2021.1.4,Win32,60.11060351,,,,,,,,,
,,,,,,,,,,,,0,3,3,3,1,fourth,4,22,Female,R,Donders,2021-07-06_17h05.56.841,ImageRatingTask_S2,2021.1.4,Win32,60.11060351,,,,,,,,,
,,,,,,,,,,,,0,4,4,4,1,fifth,4,22,Female,R,Donders,2021-07-06_17h05.56.841,ImageRatingTask_S2,2021.1.4,Win32,60.11060351,,,,,,,,,
,,,,,,,,,,,,0,5,5,5,1,sixth,4,22,Female,R,Donders,2021-07-06_17h05.56.841,ImageRatingTask_S2,2021.1.4,Win32,60.11060351,,,,,,,,,
,,,,,,,,,,,,0,6,6,6,1,seventh,4,22,Female,R,Donders,2021-07-06_17h05.56.841,ImageRatingTask_S2,2021.1.4,Win32,60.11060351,,,,,,,,,
,,,,,,,,,,,,0,7,7,7,1,last,4,22,Female,R,Donders,2021-07-06_17h05.56.841,ImageRatingTask_S2,2021.1.4,Win32,60.11060351,,,,,,,,,
,,,,,,,,,,,,,,,,,,4,22,Female,R,Donders,2021-07-06_17h05.56.841,ImageRatingTask_S2,2021.1.4,Win32,60.11060351,0,4,4,23,1,DreamStudyImages_rs1000x750g/Food/Dessert 7.jpg,,,
,,4,7.636,1,1.3722,6,1.8074,1,0.9656,6,0.9181,0,0,0,0,1,main,4,22,Female,R,Donders,2021-07-06_17h05.56.841,ImageRatingTask_S2,2021.1.4,Win32,60.11060351,,,,,,,,,
,,,,,,,,,,,,0,1,1,1,1,second,4,22,Female,R,Donders,2021-07-06_17h05.56.841,ImageRatingTask_S2,2021.1.4,Win32,60.11060351,,,,,,,,,
,,,,,,,,,,,,0,2,2,2,1,third,4,22,Female,R,Donders,2021-07-06_17h05.56.841,ImageRatingTask_S2,2021.1.4,Win32,60.11060351,,,,,,,,,
,,,,,,,,,,,,0,3,3,3,1,fourth,4,22,Female,R,Donders,2021-07-06_17h05.56.841,ImageRatingTask_S2,2021.1.4,Win32,60.11060351,,,,,,,,,
,,,,,,,,,,,,0,4,4,4,1,fifth,4,22,Female,R,Donders,2021-07-06_17h05.56.841,ImageRatingTask_S2,2021.1.4,Win32,60.11060351,,,,,,,,,
,,,,,,,,,,,,0,5,5,5,1,sixth,4,22,Female,R,Donders,2021-07-06_17h05.56.841,ImageRatingTask_S2,2021.1.4,Win32,60.11060351,,,,,,,,,
,,,,,,,,,,,,0,6,6,6,1,seventh,4,22,Female,R,Donders,2021-07-06_17h05.56.841,ImageRatingTask_S2,2021.1.4,Win32,60.11060351,,,,,,,,,
,,,,,,,,,,,,0,7,7,7,1,last,4,22,Female,R,Donders,2021-07-06_17h05.56.841,ImageRatingTask_S2,2021.1.4,Win32,60.11060351,,,,,,,,,
,,,,,,,,,,,,,,,,,,4,22,Female,R,Donders,2021-07-06_17h05.56.841,ImageRatingTask_S2,2021.1.4,Win32,60.11060351,0,5,5,144,1,DreamStudyImages_rs1000x750g/Houses/Landscapes_050_h.jpg,,,
,,3,2.559,3,1.0442,6,2.6091,1,1.5613,6,0.9759,0,0,0,0,1,main,4,22,Female,R,Donders,2021-07-06_17h05.56.841,ImageRatingTask_S2,2021.1.4,Win32,60.11060351,,,,,,,,,
,,,,,,,,,,,,0,1,1,1,1,second,4,22,Female,R,Donders,2021-07-06_17h05.56.841,ImageRatingTask_S2,2021.1.4,Win32,60.11060351,,,,,,,,,
,,,,,,,,,,,,0,2,2,2,1,third,4,22,Female,R,Donders,2021-07-06_17h05.56.841,ImageRatingTask_S2,2021.1.4,Win32,60.11060351,,,,,,,,,
,,,,,,,,,,,,0,3,3,3,1,fourth,4,22,Female,R,Donders,2021-07-06_17h05.56.841,ImageRatingTask_S2,2021.1.4,Win32,60.11060351,,,,,,,,,
,,,,,,,,,,,,0,4,4,4,1,fifth,4,22,Female,R,Donders,2021-07-06_17h05.56.841,ImageRatingTask_S2,2021.1.4,Win32,60.11060351,,,,,,,,,
,,,,,,,,,,,,0,5,5,5,1,sixth,4,22,Female,R,Donders,2021-07-06_17h05.56.841,ImageRatingTask_S2,2021.1.4,Win32,60.11060351,,,,,,,,,
,,,,,,,,,,,,0,6,6,6,1,seventh,4,22,Female,R,Donders,2021-07-06_17h05.56.841,ImageRatingTask_S2,2021.1.4,Win32,60.11060351,,,,,,,,,
,,,,,,,,,,,,0,7,7,7,1,last,4,22,Female,R,Donders,2021-07-06_17h05.56.841,ImageRatingTask_S2,2021.1.4,Win32,60.11060351,,,,,,,,,
,,,,,,,,,,,,,,,,,,4,22,Female,R,Donders,2021-07-06_17h05.56.841,ImageRatingTask_S2,2021.1.4,Win32,60.11060351,0,6,6,10,1,DreamStudyImages_rs1000x750g/Houses/NDPS6_buildings3.jpg,,,
,,6,3.3937,1,1.2476,7,1.8982,1,0.8583,5,0.8713,0,0,0,0,1,main,4,22,Female,R,Donders,2021-07-06_17h05.56.841,ImageRatingTask_S2,2021.1.4,Win32,60.11060351,,,,,,,,,
,,,,,,,,,,,,0,1,1,1,1,second,4,22,Female,R,Donders,2021-07-06_17h05.56.841,ImageRatingTask_S2,2021.1.4,Win32,60.11060351,,,,,,,,,
,,,,,,,,,,,,0,2,2,2,1,third,4,22,Female,R,Donders,2021-07-06_17h05.56.841,ImageRatingTask_S2,2021.1.4,Win32,60.11060351,,,,,,,,,
,,,,,,,,,,,,0,3,3,3,1,fourth,4,22,Female,R,Donders,2021-07-06_17h05.56.841,ImageRatingTask_S2,2021.1.4,Win32,60.11060351,,,,,,,,,
,,,,,,,,,,,,0,4,4,4,1,fifth,4,22,Female,R,Donders,2021-07-06_17h05.56.841,ImageRatingTask_S2,2021.1.4,Win32,60.11060351,,,,,,,,,
,,,,,,,,,,,,0,5,5,5,1,sixth,4,22,Female,R,Donders,2021-07-06_17h05.56.841,ImageRatingTask_S2,2021.1.4,Win32,60.11060351,,,,,,,,,
,,,,,,,,,,,,0,6,6,6,1,seventh,4,22,Female,R,Donders,2021-07-06_17h05.56.841,ImageRatingTask_S2,2021.1.4,Win32,60.11060351,,,,,,,,,
