slider_pre.response,slider_pre.rt,key_val.keys,key_val.rt,key_aro.keys,key_aro.rt,key_qual.keys,key_qual.rt,key_ncat.keys,key_ncat.rt,key_cats.keys,key_cats.rt,ncat_order.thisRepN,ncat_order.thisTrialN,ncat_order.thisN,ncat_order.thisIndex,ncat_order.ran,cond_cat,participant,age,gender,handedness (L/R),site (IMT/Donders),date,expName,psychopyVersion,OS,frameRate,img_trials.thisRepN,img_trials.thisTrialN,img_trials.thisN,img_trials.thisIndex,img_trials.ran,filename,slider_post.response,slider_post.rt,textbox_openfb.text
7,14.4077,7,19.8579,3,2.6181,5,9.2241,1,6.3779,8,0.1329,0,0,0,0,1,main,5,21,Female,R,Donders,2021-07-11_13h28.43.025,ImageRatingTask_S4,2021.1.4,Win32,60.09615385,,,,,,,,,
,,,,,,,,,,,,0,1,1,1,1,second,5,21,Female,R,Donders,2021-07-11_13h28.43.025,ImageRatingTask_S4,2021.1.4,Win32,60.09615385,,,,,,,,,
,,,,,,,,,,,,0,2,2,2,1,third,5,21,Female,R,Donders,2021-07-11_13h28.43.025,ImageRatingTask_S4,2021.1.4,Win32,60.09615385,,,,,,,,,
,,,,,,,,,,,,0,3,3,3,1,fourth,5,21,Female,R,Donders,2021-07-11_13h28.43.025,ImageRatingTask_S4,2021.1.4,Win32,60.09615385,,,,,,,,,
,,,,,,,,,,,,0,4,4,4,1,fifth,5,21,Female,R,Donders,2021-07-11_13h28.43.025,ImageRatingTask_S4,2021.1.4,Win32,60.09615385,,,,,,,,,
,,,,,,,,,,,,0,5,5,5,1,sixth,5,21,Female,R,Donders,2021-07-11_13h28.43.025,ImageRatingTask_S4,2021.1.4,Win32,60.09615385,,,,,,,,,
,,,,,,,,,,,,0,6,6,6,1,seventh,5,21,Female,R,Donders,2021-07-11_13h28.43.025,ImageRatingTask_S4,2021.1.4,Win32,60.09615385,,,,,,,,,
,,,,,,,,,,,,0,7,7,7,1,last,5,21,Female,R,Donders,2021-07-11_13h28.43.025,ImageRatingTask_S4,2021.1.4,Win32,60.09615385,,,,,,,,,
,,,,,,,,,,,,,,,,,,5,21,Female,R,Donders,2021-07-11_13h28.43.025,ImageRatingTask_S4,2021.1.4,Win32,60.09615385,0,0,0,119,1,DreamStudyImages_rs1000x750g/Water/5820.jpg,,,
,,5,9.3937,5,0.3292,8,2.5038,1,1.4495,7,0.6074,0,0,0,0,1,main,5,21,Female,R,Donders,2021-07-11_13h28.43.025,ImageRatingTask_S4,2021.1.4,Win32,60.09615385,,,,,,,,,
,,,,,,,,,,,,0,1,1,1,1,second,5,21,Female,R,Donders,2021-07-11_13h28.43.025,ImageRatingTask_S4,2021.1.4,Win32,60.09615385,,,,,,,,,
,,,,,,,,,,,,0,2,2,2,1,third,5,21,Female,R,Donders,2021-07-11_13h28.43.025,ImageRatingTask_S4,2021.1.4,Win32,60.09615385,,,,,,,,,
,,,,,,,,,,,,0,3,3,3,1,fourth,5,21,Female,R,Donders,2021-07-11_13h28.43.025,ImageRatingTask_S4,2021.1.4,Win32,60.09615385,,,,,,,,,
,,,,,,,,,,,,0,4,4,4,1,fifth,5,21,Female,R,Donders,2021-07-11_13h28.43.025,ImageRatingTask_S4,2021.1.4,Win32,60.09615385,,,,,,,,,
,,,,,,,,,,,,0,5,5,5,1,sixth,5,21,Female,R,Donders,2021-07-11_13h28.43.025,ImageRatingTask_S4,2021.1.4,Win32,60.09615385,,,,,,,,,
,,,,,,,,,,,,0,6,6,6,1,seventh,5,21,Female,R,Donders,2021-07-11_13h28.43.025,ImageRatingTask_S4,2021.1.4,Win32,60.09615385,,,,,,,,,
,,,,,,,,,,,,0,7,7,7,1,last,5,21,Female,R,Donders,2021-07-11_13h28.43.025,ImageRatingTask_S4,2021.1.4,Win32,60.09615385,,,,,,,,,
,,,,,,,,,,,,,,,,,,5,21,Female,R,Donders,2021-07-11_13h28.43.025,ImageRatingTask_S4,2021.1.4,Win32,60.09615385,0,1,1,21,1,DreamStudyImages_rs1000x750g/Vehicles/Car 1.jpg,,,
,,6,3.1326,5,0.5746,8,1.7449,1,1.1368,5,0.347,0,0,0,0,1,main,5,21,Female,R,Donders,2021-07-11_13h28.43.025,ImageRatingTask_S4,2021.1.4,Win32,60.09615385,,,,,,,,,
,,,,,,,,,,,,0,1,1,1,1,second,5,21,Female,R,Donders,2021-07-11_13h28.43.025,ImageRatingTask_S4,2021.1.4,Win32,60.09615385,,,,,,,,,
,,,,,,,,,,,,0,2,2,2,1,third,5,21,Female,R,Donders,2021-07-11_13h28.43.025,ImageRatingTask_S4,2021.1.4,Win32,60.09615385,,,,,,,,,
,,,,,,,,,,,,0,3,3,3,1,fourth,5,21,Female,R,Donders,2021-07-11_13h28.43.025,ImageRatingTask_S4,2021.1.4,Win32,60.09615385,,,,,,,,,
,,,,,,,,,,,,0,4,4,4,1,fifth,5,21,Female,R,Donders,2021-07-11_13h28.43.025,ImageRatingTask_S4,2021.1.4,Win32,60.09615385,,,,,,,,,
,,,,,,,,,,,,0,5,5,5,1,sixth,5,21,Female,R,Donders,2021-07-11_13h28.43.025,ImageRatingTask_S4,2021.1.4,Win32,60.09615385,,,,,,,,,
,,,,,,,,,,,,0,6,6,6,1,seventh,5,21,Female,R,Donders,2021-07-11_13h28.43.025,ImageRatingTask_S4,2021.1.4,Win32,60.09615385,,,,,,,,,
